,Facility Name,City,country,ident,airport_ident,Lat,Long
38286,Venice-Lido Airport,Venice,Italy,\N,LIPV,45.428298999999996,12.3881
38287,Tallinn Linnahall Heliport,Tallinn,Estonia,\N,EECL,59.4486198425293,24.75322723388672
38288,Hernesaari Heliport,Helsinki,Finland,HEN,EFHE,60.14777755737305,24.9244441986084
38289,Linkenheim Airport,Linkenheim,Germany,\N,EDRI,49.14166641235352,8.394721984863281
38290,Monument Valley Airport,Monument Valley,United States,\N,UT25,37.0167007446,-110.20099639899999
38291,Hilversum Airport,Hilversum,Netherlands,\N,EHHV,52.1918983459,5.1469402313199994
38292,West 30th St. Heliport,New York,United States,JRA,KJRA,40.7545,-74.0071
38293,Texel Airport,Texel,Netherlands,\N,EHTX,53.1152992249,4.8336100578300005
38294,La Cerdanya Airport,Das i Fontanals de Cerdanya,Spain,\N,LECD,42.38639831542969,1.86667001247406
38295,Lakeland Linder Regional Airport,Lakeland,United States,LAL,KLAL,27.988899230999998,-82.0186004639
38296,Valetta Grand Harbour,Valetta,Malta,\N,\N,14.507392000000001,35.888695
38297,Mgarr Seaplane Base,Mgarr,Malta,\N,\N,36.0245,14.298359
38298,Bangkok,Bangkok,Thailand,\N,\N,13.9126,100.60700000000001
38299,Soneva Fushi,Baa Atoll,Maldives,\N,\N,5.113033000000001,73.080288
38300,Jebel Ali Seaplane Base,Jebel Ali Golf Resort,United Arab Emirates,\N,\N,24.988951,55.023624
38301,Stary Oskol Airport,Stary Oskol,Russia,\N,UUOS,51.32921600341797,37.76884841918945
38302,Savona Cruise Terminal,Savona,Italy,\N,\N,44.309653999999995,8.486305
38303,Barcelona Cruise Terminal,Barcelona,Spain,\N,\N,41.358901,2.1784470000000002
38304,Casablanca Harbor,Casablanca,Morocco,\N,\N,33.604737,-7.611337
38305,Lanzarote Arrecife Cruise Terminal,Arrecife Lanzarote,Spain,\N,\N,28.967298,-13.527528
38306,Tenerife Cruise Terminal,Santa Cruz de Tenerife,Spain,\N,\N,28.470067999999998,-16.242471
38307,Funchal Cruise Terminal,Funchal Madeira,Portugal,\N,\N,32.641868,-16.911478
38308,Malaga Cruise Terminal,Malaga,Spain,\N,\N,36.702989,-4.41395
38309,Ponta Delgada Cruise Terminal,Ponta Delgada Acores,Portugal,\N,\N,37.738409000000004,-25.662539000000002
38310,Vigo Cruise Terminal,Vigo,Spain,\N,\N,42.241537,-8.728799
38311,Fort Lauderdale Cruise Terminal,Fort Lauderdale,United States,\N,\N,26.0882,-80.11537299999999
38312,Southampton Cruise Terminal,Southampton,United Kingdom,\N,\N,50.900976,-1.413975
38313,Miami Cruise Terminal,Miami,United States,\N,\N,25.779701,-80.177279
38314,Nassau Cruise Terminal,Nassau,Bahamas,\N,\N,25.081158,-77.341207
38315,Lisbon Cruise Terminal,Lisbon,Portugal,\N,\N,38.712606,-9.122483
38316,Cadiz Cruise Terminal,Cadiz,Spain,\N,\N,36.534821,-6.290649
38317,Marseille Cruise Terminal,Marseille,France,\N,\N,43.343969,5.333025
38318,Los Angeles San Pedro Cruise Terminal,Los Angeles,United States,\N,\N,33.747198,-118.27685600000001
38319,Kailua Kona Harbor,Kailua Kona Hawaii,United States,\N,\N,19.635393,-155.99832800000001
38320,Kauai Cruise Terminal Nawiliwili,Nawiliwili Kauai Hawaii,United States,\N,\N,21.954549,-159.355981
38321,Hilo Cruise Terminal Hawaii,Hilo Hawaii,United States,\N,\N,19.730967,-155.054094
38322,Honolulu Cruise Terminal Oahu,Honolulu Oahu,United States,\N,\N,21.301185,-157.865671
38323,Lahaina Harbor Maui Hawaii,Lahaina Maui Hawaii,United States,\N,\N,20.876456,-156.683235
38324,Ensenada Cruise Terminal,Ensenada,Mexico,\N,\N,31.855945000000002,-116.62418600000001
38325,Nanaimo Train Station,Nanaimo Station British Columbia,Canada,\N,\N,49.163978,-123.942502
38326,Victoria Rail Station British Columbia,Victoria Station British Columbia,Canada,\N,\N,48.428339,-123.370618
38327,Vancouver Cruise Terminal,Vancouver BC,Canada,\N,\N,49.289012,-123.11146299999999
38328,Seattle Cruise Terminal,Seattle WA,United States,\N,\N,47.611241,-122.350026
38329,Syangboche Airport,Syangboche,Nepal,SYH,VNSB,27.8112,86.7124
38330,Indianola Municipal Airport,New York,United States,IDL,KIDL,33.485699,-90.67890200000001
38331,Cheremshanka Airport,Krasnoyarsk,Russia,\N,UNKM,56.1769981384,92.54000091549999
38332,French Valley Airport,Murrieta-Temecula,United States,RBK,KF70,33.5741996765,-117.127998352
38333,Anchorage Main Station,Anchorage Alaska,United States,\N,\N,61.221748999999996,-149.890852
38334,Seward Train Station,Seward Alaska,United States,\N,\N,60.121586,-149.439983
38335,Oristano-Fenosu Airport,Oristano,Italy,FNU,LIER,39.895308,8.642661
38336,White Waltham Airfield,Maidenhead,United Kingdom,\N,EGLM,51.5008010864,-0.774443984032
38337,Mysore Airport,Mysore,India,MYQ,VOMY,12.30720043182373,76.64969635009766
38338,Carl R Keller Field,Port Clinton,United States,PCW,KPCW,41.516300201416016,-82.86869812011719
38339,Dayton-Wright Brothers Airport,Dayton,United States,MGY,KMGY,39.5890007019,-84.224899292
38340,Richmond Municipal Airport,Richmond,United States,RID,KRID,39.75719833374024,-84.8427963256836
38341,Findlay Airport,Findley,United States,FDY,KFDY,41.013500213600004,-83.66870117190001
38342,Niagara Falls Station,Niagara Falls,Canada,\N,NIAG,43.108802000000004,-79.06361
38343,Burlington Executive,Burlington,Canada,\N,CZBA,43.4414531515,-79.850102663
38344,Baganara Island,Baganara,Guyana,\N,\N,6.343791,-58.591204000000005
38345,Penneshaw Airport,Penneshaw,Australia,PEA,YPSH,-35.7558462874,137.962875366
38346,Matamanoa Helipad,Matamanoa,Fiji,\N,\N,-17.638056,177.066944
38347,Kaufbeuren BF,Kaufbeuren,Germany,KFX,KAUF,47.885,10.6294
38348,Munich HBF,Munich,Germany,MUQ,MUNI,48.1408,11.555
38349,Nurnberg HBF,Nurnberg,Germany,NUR,NURN,49.446000000000005,11.081944
38350,Engels heliport,Ebenhofen,Germany,EBE,EBEN,51.21166610717773,4.580832958221436
38351,Augsburg HBF,Augsburg,Germany,AUB,AUGS,48.3655,10.886
38352,Biessenhofen BF,Biessenhofen,Germany,BIE,BIES,47.851000000000006,10.634
38353,Buchloe BF,Buchloe,Germany,BUH,BUCH,48.0411,10.715
38354,Fussen BF,Fussen,Germany,FUX,FUSN,47.585,10.6866
38355,Emporia Municipal Airport,Kempten,Germany,EMP,KEMP,38.3320999146,-96.1912002563
38356,Aiome,Aiome,Papua New Guinea,AIE,\N,-5.8,144.44
38357,Simbai,Simbai,Papua New Guinea,SIM,\N,-4.0,144.0
38358,Ambunti,Ambunti,Papua New Guinea,AUJ,\N,-4.15,142.51
38359,Gunns Camp,Okavango,Botswana,\N,\N,-19.52666,23.14944
38360,Sossusvlei,Sossusvlei,Namibia,\N,\N,-24.489444,15.815278
38361,Marktoberdorf BF,Marktoberdorf,Germany,\N,MARK,47.78,10.627
38362,Marktoberdorf Schule,Marktoberdorf,Germany,MOS,MARO,47.777,10.623
38363,Skå-Edeby Airport,Essen,Germany,ESX,ESSE,59.34510040283203,17.74049949645996
38364,Bochum HBF,Bochum,Germany,\N,\N,51.478506,7.2222
38365,Koln HBF,Koln,Germany,\N,KOLN,50.9425,6.958056
38366,Mannheim HBF,Mannheim,Germany,\N,\N,49.471000000000004,8.469858
38367,Wycombe Air Park,Wycombe,United Kingdom,\N,EGTB,51.611698150600006,-0.8083329796790001
38368,Bembridge Airport,Bembridge,United Kingdom,BBP,EGHJ,50.678100585900005,-1.10943996906
38369,Waterville / Kings County Municipal Airport,Waterville,Canada,\N,CCW3,45.0518989563,-64.6517028809
38370,Chojna Air Base,Chojna,Poland,\N,\N,52.9394,14.4217
38371,Leuterschach BF,Leuterschach,Germany,LES,LEUT,47.75,10.600999999999999
38372,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,SPF,KSPF,44.48030090332,-103.78299713135
38373,Westkapelle heliport,Knokke,Belgium,\N,EBKW,51.32222366333,3.2930560112
38374,Redcliffe Airport,Rothwell,Australia,\N,YRED,-27.20669937133789,153.0679931640625
38375,Oksywie Military Air Base,Gdynia,Poland,QYD,EPOK,54.57970047,18.51720047
38376,Malbork Military Air Base,Malbork,Poland,\N,EPMB,54.0269012451,19.1341991425
38377,Lask Military Air Base,Lask,Poland,\N,EPLK,51.551700591999996,19.1791000366
38378,Miroslawiec Military Air Base,Miroslawiec,Poland,\N,EPMI,53.395099639899996,16.0827999115
38379,Krzesiny Military Air Base,Poznan,Poland,\N,EPKS,52.331699371300004,16.9664001465
38380,Olive Branch Airport,Olive Branch,United States,OLV,KOLV,34.9786987305,-89.78690338130001
38381,Viña del mar Airport,Vina del Mar,Chile,\N,SCVM,-32.9496,-71.4786
38382,Bangkok Intl closed,Bangkok,Thailand,\N,BKKX,13.91111,100.60611
38383,Brampton Airport,Brampton,Canada,\N,CNC3,43.7602996826,-79.875
38384,Zonguldak Airport,Zonguldak,Turkey,ONQ,LTAS,41.506401061999995,32.0886001587
38385,Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,BJC,KBJC,39.90879822,-105.11699679999998
38386,Minot Train Station,Minot,United States,\N,\N,48.2361,-101.2987
38387,Havre Train Station,Havre,United States,\N,\N,48.55457,-109.67836000000001
38388,Wishram Train Station,Wishram,United States,\N,\N,45.6576,-120.9664
38389,Salem Municipal Airport/McNary Field,Salem,United States,SLE,KSLE,44.90950012,-123.00299840000002
38390,Tunica Municipal Airport,Tunica,United States,UTM,KUTA,34.680999755859,-90.34670257568399
38391,Batken Airport,Batken,Kyrgyzstan,\N,UA30,40.042899,70.83784
38392,Sun Island,Sun Island,Maldives,\N,\N,4.2868,73.55489399999999
38393,Kasaba Bay Airport,Kasaba Bay,Zambia,ZKB,FLKY,-8.524999618530272,30.663000106811523
38394,Hunt Field,Lindau,Germany,LND,KLND,42.8152008057,-108.730003357
38395,Guardiamarina Zanartu Airport,Puerto Williams,Chile,\N,\N,-54.9311,-67.6263
38396,Volkel AB,Volkel,Netherlands,UDE,\N,51.656389000000004,5.708611
38397,Hoogeveen Airport,Hoogeveen,Netherlands,\N,EHHO,52.730800628699996,6.51610994339
38398,Teuge Airport,Deventer,Netherlands,\N,EHTE,52.2447013855,6.04666996002
38399,Midden-Zeeland Airport,Middelburg,Netherlands,\N,EHMZ,51.5121994019,3.7311100959800005
38400,Ameland Airport,Ameland,Netherlands,\N,EHAL,53.4516983032,5.67721986771
38401,Saint-Cyr-l'École Airport,Saint-Cyr,France,\N,LFPZ,48.8114013671875,2.0747199058532715
38402,Lawrence J Timmerman Airport,Milwaukee,United States,MWC,KMWC,43.11040115356445,-88.0344009399414
38403,Southern Wisconsin Regional Airport,Janesville,United States,JVL,KJVL,42.620300293,-89.0416030884
38404,Mantsonyane Airport,Mantsonyane,Lesotho,\N,FXMN,-29.546100616455078,28.270999908447266
38405,Hatfield,Hatfield,United Kingdom,HTF,\N,51.765,-0.24833000000000002
38406,Burswood Park Helipad,Perth,Australia,\N,\N,-31.951999999999998,115.859
38407,Toronto Coach Terminal,Toronto,Canada,\N,TRTO,43.655996,-79.38416
38408,Montreal Central Bus Station,Montreal,Canada,\N,MTRL,45.51527887,-73.561427593
38409,Arlington Municipal Airport,Arlington,United States,GKY,KGKY,32.66389846801758,-97.09429931640624
38410,Gwinnett County Briscoe Field,Lawrenceville,United States,LZU,KLZU,33.97809982,-83.96240234
38411,Bowling Green Warren County Regional Airport,Bowling Green,United States,BWG,KBWG,36.9645004272,-86.41970062259999
38412,Richard Lloyd Jones Jr Airport,Tulsa,United States,RVS,KRVS,36.039600372314,-95.98459625244101
38413,Emeryville Amtrak Station,Emeryville,United States,\N,\N,37.840514899999995,-122.29133999999999
38414,Bakersfield Amtrak Station,Bakersfield,United States,\N,\N,35.372159,-119.008393
38415,Krymsk,Novorossiysk,Russia,NOI,\N,44.4016,37.7779
38416,Al Minhad Air Base,Minhad AB,United Arab Emirates,NHD,OMDM,25.0268001556,55.3661994934
38417,Kirovograd Airport,Kirovograd,Ukraine,KGO,UKKG,48.54280090332031,32.28499984741211
38418,Roitzschjora Airport,Roitzschjora,Germany,\N,EDAW,51.57777786254883,12.494443893432615
38419,El Alamein International Airport,Dabaa City,Egypt,DBB,HEAL,30.92449951171875,28.46139907836914
38420,Bryce Canyon Airport,Bryce Canyon,United States,BCE,KBCE,37.706401825,-112.144996643
38421,Heidelberg,Heidelberg,Germany,HDB,EDIU,49.393333,8.6525
38422,Burlington Alamance Regional Airport,Burlington,United States,\N,KBUY,36.048500061035156,-79.47489929199219
38423,Deputatsky,Deputatsky,Russia,\N,UEVD,69.293,139.5357
38424,Chkalovskiy Airport,Shchyolkovo,Russia,CKL,UUMU,55.878299713100006,38.061698913600004
38425,Tengchong Tuofeng Airport,Tengchong,China,TCZ,ZUTC,24.9380555556,98.4858333333
38426,Belbek Airport,Sevastopol,Ukraine,UKS,UKFB,44.688999176,33.570999145500004
38427,Paradise Island Seaplane Base,Nassau,Bahamas,WZY,\N,25.0872,-77.3239
38428,Selous Siswandu,Selous National Park,Tanzania,\N,\N,-7.70515,38.158644
38429,De Peel Air Base,Deurne,Netherlands,\N,EHDP,51.51729965209961,5.855720043182372
38430,Camp Bastion Airport,Camp Bastion,Afghanistan,\N,OAZI,31.8638000488,64.2246017456
38431,New Century Aircenter Airport,Olathe,United States,JCI,KIXD,38.830898284899995,-94.890296936
38432,Easton Newnam Field,Easton,United States,ESN,KESN,38.8041992188,-76.06900024410002
38433,Stafsberg Airport,Hamar,Norway,HMR,ENHA,60.81809997558594,11.067999839782717
38434,Ringebu Airfield Frya,Frya,Norway,\N,ENRI,61.545440673,10.061588287000001
38435,Starmoen,Elverum,Norway,\N,ENSM,60.88,11.6731
38436,Ferry County Airport,Republic,United States,R49,\N,48.71820579999999,-118.65647140000002
38437,Yuba County Airport,Yuba City,United States,MYV,KMYV,39.09780121,-121.5699997
38438,Basel SBB,Basel,Switzerland,\N,\N,47.547531,7.58977
38439,Stockholm Cruise Port,Stockholm,Sweden,STO,\N,59.3233,18.081
38440,Helsingborg Cruise Port,Helsingborg,Sweden,JHE,\N,56.0419,12.6912
38441,Phillip Island Airport,Phillip Island,Australia,\N,YPID,-38.52330017089844,145.32699584960938
38442,Halliburton Field,Duncan,United States,DUC,KDUC,34.47090149,-97.95989990000001
38443,Port Authority Bus Terminal,New York,United States,\N,NYPA,40.756159999999994,-73.9906
38444,Filitheyo,N.Nilandhoo Atoll,Maldives,\N,\N,3.207801,73.037308
38445,Helsinki Cruise Port,Helsinki,Finland,\N,HELC,60.163056000000005,24.969167000000002
38446,Chinle Municipal Airport,Chinle,United States,E91,\N,36.1108806,-109.5754222
38447,Garner Field,Uvalde,United States,UVA,KUVA,29.2112998962,-99.74359893799999
38448,Lewis University Airport,Lockport,United States,LOT,KLOT,41.6072998,-88.09619904
38449,Frasca Field,Urbana,United States,C16,\N,40.144979,-88.200197
38450,Buchanan Field,Concord,United States,CCR,KCCR,37.9897003174,-122.056999207
38451,Ocean Reef Club Airport,Ocean Reef Club Airport,United States,OCA,07FA,25.325399398804002,-80.274803161621
38452,Denver Union Station,Denver,United States,\N,\N,39.753187,-105.00009299999999
38453,DELETE,DELETE,United States,\N,\N,-1.1111,-1.1111
38454,Strasbourg Neuhof Airport,Strasbourg Neudorf,France,\N,LFGC,48.55440139770508,7.778059959411621
38455,Nannhausen Airport,Nannhausen,Germany,\N,EDRN,49.9702796936,7.479166984560001
38456,Yushu Batang Airport,Yushu,China,YUS,ZYLS,32.836388888900004,97.03638888889999
38457,Playon Chico,Playon Chico,Panama,PYC,\N,9.303333,-78.236111
38458,Ustupo,Ustupo,Panama,UTU,\N,9.137777999999999,-77.933611
38459,Mamitupo,Mamitupo,Panama,MPU,\N,9.186667,-77.984167
38460,Huai An Lianshui Airport,Huai An,China,HIA,ZSSH,33.7772,119.1478
38461,Mureck,Mureck,Austria,\N,\N,46.70778,15.76941
38462,Guessing,Guessing,Austria,\N,\N,47.05932,16.32449
38463,El Porvenir,El Porvenir,Panama,PVE,\N,9.559167,-78.971111
38464,Oshawa Airport,Oshawa,Canada,YOO,CYOO,43.922798156700004,-78.8949966431
38465,Marl-Loemühle Airport,Recklinghausen,Germany,\N,EDLM,51.647202,7.16333
38466,Färila Air Base,Farila,Sweden,\N,ESNF,61.897998809814,15.705300331116
38467,Lahr Airport,Lahr,Germany,LHA,EDTL,48.36930084229999,7.82772016525
38468,Monywar Airport,Monywa,Burma,\N,VYMY,22.232999801635746,95.11699676513672
38469,Ohio University Snyder Field,Athens,United States,\N,KUNI,39.2109985352,-82.23139953610001
38470,Springfield-Beckley Municipal Airport,Springfield,United States,SGH,KSGH,39.840301513671996,-83.840202331543
38471,Fazenda Palmital Airport,South Aari Atoll,Maldives,MSI,SIAM,-20.696399688720703,-48.286399841308594
38472,Fes Sefrou Airport,Fes,Morocco,\N,GMFU,34.00809860229492,-4.965559959411621
38473,Herrera Airport,Santo Domingo,Dominican Republic,HEX,MDHE,18.469699859600002,-69.9693984985
38474,Cooinda Airport,Cooinda,Australia,CDA,YCOO,-12.903300285339355,132.53199768066406
38475,Jabiru Airport,Jabiru,Australia,JAB,YJAB,-12.658300399780273,132.89300537109378
38476,Pitt Island Airport,Pitt Island,New Zealand,\N,PITT,-44.300278000000006,-176.22055600000002
38477,Plattling Bahnhof,Plattling,Germany,\N,\N,48.780147,12.863572999999999
38478,Osterhofen Bahnhof,Osterhofen Niederbayern,Germany,\N,\N,48.7,13.016667
38479,Passau Hbf,Passau,Germany,\N,\N,48.574166999999996,13.450833
38480,Regensburg-Oberhub Airport,Regensburg,Germany,\N,EDNR,49.141944885253906,12.081944465637207
38481,Regensburg HBF,Regensburg,Germany,RGB,REGE,49.022,12.1111
38482,Treuchtlingen BF,Treuchtlingen,Germany,TLG,TREU,49.04,11.081944
38483,Rivera Intl.,Rivera,Uruguay,\N,\N,-31.1127,55.4611
38484,Rio Sidra,Rio Sidra,Panama,RSI,\N,8.966667,-80.333336
38485,Miami Seaplane Base,Miami,United States,MPB,\N,25.7783,-80.1703
38486,Hastings Airport,Freetown,Sierra Leone,HGS,GFHA,8.397130012512207,-13.12909984588623
38487,Philip Billard Municipal Airport,Topeka,United States,TOP,KTOP,39.068698883056996,-95.62249755859399
38488,Grumeti Airstrip,Serengeti National Park,Tanzania,\N,\N,-2.1574880000000003,34.221232
38489,Emporia Municipal Airport,Emporia,United States,\N,\N,38.3321,-96.1912
38490,Benson Airstrip,Uvalde,United States,\N,2XS8,29.229400634765625,-99.82389831542969
38491,Rough River State Park Airport,Null,United States,\N,K2I3,37.610022,-86.507262
38492,Smyrna Airport,Smyrna,United States,\N,KMQY,36.0089988708,-86.52010345459999
38493,Franklin County Airport,Sewanee,United States,\N,KUOS,35.205101013184,-85.898101806641
38494,Ngari Gunsa Airport,Shiquanhe,China,NGQ,ZUAL,32.1,80.05305555560001
38495,Cochstedt Airport,Cochstedt,Germany,CSO,EDBC,51.8563995361,11.42029953
38496,Wurzburg HBF,Wurzburg,Germany,WZB,WURZ,49.7999,9.95555
38497,Collin County Regional At Mc Kinney Airport,DALLAS,United States,TKI,KTKI,33.17789841,-96.59049988
38498,Chicago Executive Airport,Chicago-Wheeling,United States,PWK,KPWK,42.114222,-87.901494
38499,Ol Kiombo Airstrip,Masai Mara National Park,Kenya,\N,\N,-1.4095950000000002,35.110803000000004
38500,Southwest Washington Regional Airport,Kelso,United States,KLS,KKLS,46.11800003049999,-122.898002625
38501,Benešov Airport,Benesov,Czech Republic,\N,LKBE,49.74079895019531,14.644700050354006
38502,Put-in-Bay Airport,Put-in-Bay,United States,3W2,\N,41.3521,-82.49700000000001
38503,Bougouni Airport,Bougouni,Mali,\N,GABG,11.449999809265135,-7.517000198364258
38504,Glenwood Springs Train Station,Glenwood Springs,United States,\N,\N,39.548,-107.3233
38505,Grand Junction Train Station,Grand Junction,United States,\N,\N,39.0646,-108.5705
38506,Reno Amtrak Station,Reno,United States,\N,\N,39.5287,-119.8116
38507,Sacramento Amtrak Station,Sacramento,United States,\N,\N,38.584790999999996,-121.50051699999999
38508,Tureia Airport,Tureia,French Polynesia,ZTA,NTGY,-20.78969955444336,-138.57000732421878
38509,McMurdo Station Ice Runway,Ross Island,Antarctica,\N,NZIR,-77.85399627685547,166.468994140625
38510,Keekorok Airport,Keekorok,Kenya,\N,HKKE,-1.5829999446868896,35.25
38511,Ol Kiombo,Mara Intrepids,Kenya,\N,\N,-1.409569,35.110788
38512,Ol Kiombo,Mara Intrepids,Kenya,\N,\N,-1.409569,35.110788
38513,Kichwa Tembo,Kichwa Tembo,Kenya,\N,\N,-1.264132,35.022719
38514,Busan,Busan,South Korea,\N,\N,35.179444000000004,129.075556
38515,Busan,Busan,South Korea,\N,\N,35.179444000000004,129.075556
38516,Gare de Marne-la-Vallee,Chessy,France,\N,\N,48.869721999999996,2.782778
38517,Jefferson County Intl,Port Townsend,United States,TWD,\N,48.0314,-122.4838
38518,Lynden Airport,Lynden,United States,38W,\N,48.955896100000004,-122.4581183
38519,Jefferson County Intl,Port Townsend,United States,0S9,\N,48.0538086,-122.81064359999999
38520,Savut,Savut,Botswana,\N,\N,1.0,1.0
38521,Xakan,Xakan,Botswana,\N,\N,1.0,1.0
38522,Xakan,Xakan,Botswana,\N,\N,1.0,1.0
38523,Xugan,Xugan,Botswana,\N,\N,1.0,1.0
38524,Puerto Obaldia Airport,Puerto Obaldia,Panama,PUE,MPOA,8.667,-77.418
38525,Kerch Airport,Kerch,Ukraine,KHC,UKFK,45.37250137329102,36.40140151977539
38526,Khao Sok National Park,Surat Thani,Thailand,\N,\N,8.936667,98.53027800000001
38527,Khao Sok National Park,Surat Thani,Thailand,\N,\N,8.936667,98.53027800000001
38528,Boston South Station,Boston,United States,\N,BOST,42.35,-71.0558
38529,Tarifa,Tarifa,Spain,\N,\N,36.070781,-5.602764
38530,Train Station,Ottawa,Canada,XDS,\N,45.4164,-75.6517
38531,Train Station,Belleville,Canada,XVV,\N,44.1793,-77.3747
38532,Train Station,Edmonton,Canada,XZL,\N,53.5789,-113.5307
